sample_name,month_sampled,year_sampled,crop_system,sample_block,agg_frac,mgrast_id,agrochem_addition,crop_rotation,cur_land_use,cur_vegetation,cur_vegetation_meth,drainage_class,extreme_event,fao_class,fire,horizon,horizon_meth,link_class_info,local_class,local_class_meth,mgrast_id,microbial_biomass,microbial_biomass_meth,misc_param,ph,ph_meth,pool_dna_extracts,previous_land_use,previous_land_use_meth,profile_position,salinity_meth,samp_weight_dna_ext,sieving,slope_aspect,slope_gradient,soil_type,soil_type_meth,store_cond,texture,texture_meth,tillage,tot_n,tot_n_meth,tot_org_c_meth,tot_org_carb,water_content_soil,water_content_soil_meth,misc_param,misc_param_1,misc_param_10,misc_param_11,misc_param_12,misc_param_13,misc_param_14,misc_param_15,misc_param_16,misc_param_17,misc_param_18,misc_param_2,misc_param_3,misc_param_4,misc_param_5,misc_param_6,misc_param_7,misc_param_8,misc_param_9,MBC_MBN_meth,ExtC_ExtN_meth,AMF_col_meth,misc_para19,root_depth,misc_para20,misc_para21,misc_para22,misc_para23,misc_para24,misc_para25,misc_para26,misc_para27,misc_para28
P31-SM-July2012,July,2012,prairie,3,SM,mge94460,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.74,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"41.2, 32.9, 25.9",pipette,no,0.101066478,dry combustion,,,0.145952109,gravimetric,4.83533287,env_package: soil,70.15731329,7.833896086,17.02423892,1.900958181,3.486850886,0.389348255,1.116618599,18,0.863636364,3533.211546,568.4037291,94.125663,36.2284754,105.5915707,698.7578675,712.0788665,79.51205061,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,10.14974538,3495.712306,0.19231449,0.115448486,-0.48629677,0.023381163,7.24,.
P31-WS-July2012,July,2012,prairie,3,WS,mge94463,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.74,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"41.2, 32.9, 25.9",pipette,no,0.110295363,dry combustion,,,0.167990919,gravimetric,5.233697891,env_package: soil,70.15731329,7.833896086,17.02423892,1.900958181,3.486850886,0.389348255,1.116618599,18,0.863636364,5256.013072,676.3651471,123.5475782,46.98091966,137.0703338,846.8936449,712.0788665,79.51205061,CFE_K2SO4,K2SO4_extraction,intersect_count,5.935,0-15,5.1257,10.14974538,3495.712306,.,0.115448486,-0.48629677,0.023381163,7.24,.
P46-LM-July2012,July,2012,prairie,4,LM,mge94466,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.42,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 3 months,"52.8, 30.5, 16.7",pipette,no,0.064813286,dry combustion,,,0.108671789,gravimetric,2.73943615,env_package: soil,30.72268663,3.924015034,21.69452895,2.770905383,4.960970923,0.633633533,1.277236943,12,0.915697912,2251.367832,119.4761938,21.98114161,8.334185804,71.34348269,149.7915212,343.4244768,43.86344288,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,11.17820459,2718.070968,0.446602973,1.09416249,-0.800501187,0.364288299,7.04,7
P46-Micro-July2012,July,2012,prairie,4,micro,mge94469,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.42,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 3 months,"52.8, 30.5, 16.7",pipette,no,0.064675532,dry combustion,,,0.085963003,gravimetric,2.728315353,env_package: soil,30.72268663,3.924015034,21.69452895,2.770905383,4.960970923,0.633633533,1.277236943,12,0.915697912,1706.377257,305.8070014,52.65902046,22.60841325,40.48426241,381.0744351,343.4244768,43.86344288,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,11.17820459,2718.070968,0.072243069,1.09416249,-0.800501187,0.364288299,7.04,7
P46-MM-July2012,July,2012,prairie,4,MM,mge94472,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.42,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 3 months,"52.8, 30.5, 16.7",pipette,no,0.068828844,dry combustion,,,0.109529025,gravimetric,2.938961267,env_package: soil,30.72268663,3.924015034,21.69452895,2.770905383,4.960970923,0.633633533,1.277236943,12,0.915697912,2215.302082,217.6701065,27.56167554,14.93238753,127.8952519,260.1641696,343.4244768,43.86344288,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,11.17820459,2718.070968,0.200347994,1.09416249,-0.800501187,0.364288299,7.04,7
P46-SM-July2012,July,2012,prairie,4,SM,mge94475,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.42,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 3 months,"52.8, 30.5, 16.7",pipette,no,0.058897208,dry combustion,,,0.090712743,gravimetric,2.520507813,env_package: soil,30.72268663,3.924015034,21.69452895,2.770905383,4.960970923,0.633633533,1.277236943,12,0.915697912,2329.64194,251.2093228,35.88927648,15.08270206,63.17744106,302.1813013,343.4244768,43.86344288,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,11.17820459,2718.070968,0.280805963,1.09416249,-0.800501187,0.364288299,7.04,7
P46-WS-July2012,July,2012,prairie,4,WS,mge94478,,no,harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll,USDA NRCS,,,,,6.42,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam,USDA NRCS,(-80C) for 3 months,"52.8, 30.5, 16.7",pipette,no,0.066552602,dry combustion,,,0.098166127,gravimetric,2.762199163,env_package: soil,30.72268663,3.924015034,21.69452895,2.770905383,4.960970923,0.633633533,1.277236943,12,0.915697912,3519.064388,226.0354346,35.7164054,10.93814424,103.2185597,272.6899843,343.4244768,43.86344288,CFE_K2SO4,K2SO4_extraction,intersect_count,5.7518,0-15,5.2669,11.17820459,2718.070968,.,1.09416249,-0.800501187,0.364288299,7.04,7
PF15-LM-July2012,July,2012,prairieFert,1,LM,mge94481,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.54,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"29.3, 38.9, 31.9",pipette,no,0.111252464,dry combustion,,,0.168202765,gravimetric,5.950910091,env_package: soil,71.46905037,6.951551964,28.23676029,2.746493838,5.833480668,0.567402866,0.97266606,11,0.908653846,1843.50845,441.9862819,50.89918939,15.66622407,57.4716635,508.5516954,651.480607,63.36730752,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,9.115562662,3449.13475,0.610348492,0.037547258,-0.737997831,3.196742442,7.11,.
PF15-Micro-July2012,July,2012,prairieFert,1,micro,mge94485,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.54,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"29.3, 38.9, 31.9",pipette,no,0.107183941,dry combustion,,,0.101694915,gravimetric,4.702953815,env_package: soil,71.46905037,6.951551964,28.23676029,2.746493838,5.833480668,0.567402866,0.97266606,11,0.908653846,1457.171086,562.7394014,87.97202002,34.84867799,48.62297219,685.5600994,651.480607,63.36730752,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,9.115562662,3449.13475,0.015771346,0.037547258,-0.737997831,3.196742442,7.11,.
PF15-MM-July2012,July,2012,prairieFert,1,MM,mge94489,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.54,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"29.3, 38.9, 31.9",pipette,no,0.11640238,dry combustion,,,0.170361727,gravimetric,6.208688736,env_package: soil,71.46905037,6.951551964,28.23676029,2.746493838,5.833480668,0.567402866,0.97266606,11,0.908653846,1192.949558,317.0939955,60.4533088,24.41710872,48.54313976,401.9644131,651.480607,63.36730752,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,9.115562662,3449.13475,0.184852307,0.037547258,-0.737997831,3.196742442,7.11,.
PF15-SM-July2012,July,2012,prairieFert,1,SM,mge94492,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.54,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"29.3, 38.9, 31.9",pipette,no,0.109979481,dry combustion,,,0.15437788,gravimetric,5.629857063,env_package: soil,71.46905037,6.951551964,28.23676029,2.746493838,5.833480668,0.567402866,0.97266606,11,0.908653846,1203.385607,357.0082618,73.00505156,22.94666482,39.66316668,452.9599782,651.480607,63.36730752,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,9.115562662,3449.13475,0.189027855,0.037547258,-0.737997831,3.196742442,7.11,.
PF15-WS-July2012,July,2012,prairieFert,1,WS,mge94496,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.54,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"29.3, 38.9, 31.9",pipette,no,0.116362989,dry combustion,,,0.161440186,gravimetric,6.017654419,env_package: soil,71.46905037,6.951551964,28.23676029,2.746493838,5.833480668,0.567402866,0.97266606,11,0.908653846,1191.643911,286.7453216,47.16286155,16.39707397,37.50409481,350.3052572,651.480607,63.36730752,CFE_K2SO4,K2SO4_extraction,intersect_count,2.1512,0-15,1.9547,9.115562662,3449.13475,.,0.037547258,-0.737997831,3.196742442,7.11,.
PF23-LM-July2012,July,2012,prairieFert,2,LM,mge94500,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.19,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"34.0, 39.9, 26.1",pipette,no,0.090629965,dry combustion,,,0.137656428,gravimetric,4.532594681,env_package: soil,63.12994266,7.257478684,19.94701284,2.293127705,3.89499573,0.44777244,1.14960958,8,0.911852759,1886.226894,274.6791559,28.43597933,7.952264269,55.4798289,311.0673995,593.4490526,68.22347159,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,9.400437061,3348.918636,0.5866092,0.038867646,-0.194338232,0.149395917,3.84,4.03
PF23-Micro-July2012,July,2012,prairieFert,2,micro,mge94503,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.19,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"34.0, 39.9, 26.1",pipette,no,0.075802498,dry combustion,,,0.094257855,gravimetric,3.511238098,env_package: soil,63.12994266,7.257478684,19.94701284,2.293127705,3.89499573,0.44777244,1.14960958,8,0.911852759,2099.462583,550.0290831,45.92699238,24.21888067,77.25474084,620.1749561,593.4490526,68.22347159,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,9.400437061,3348.918636,0.023132687,0.038867646,-0.194338232,0.149395917,3.84,4.03
PF23-MM-July2012,July,2012,prairieFert,2,MM,mge94507,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.19,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"34.0, 39.9, 26.1",pipette,no,0.08538048,dry combustion,,,0.13800905,gravimetric,4.057810783,env_package: soil,63.12994266,7.257478684,19.94701284,2.293127705,3.89499573,0.44777244,1.14960958,8,0.911852759,2302.913006,489.7705206,83.67254437,17.55979605,86.50641601,591.002861,593.4490526,68.22347159,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,9.400437061,3348.918636,0.193222545,0.038867646,-0.194338232,0.149395917,3.84,4.03
PF23-SM-July2012,July,2012,prairieFert,2,SM,mge94510,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.19,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"34.0, 39.9, 26.1",pipette,no,0.086030737,dry combustion,,,0.124719101,gravimetric,4.427569389,env_package: soil,63.12994266,7.257478684,19.94701284,2.293127705,3.89499573,0.44777244,1.14960958,8,0.911852759,2211.832948,407.1481371,67.76894964,15.58916302,77.62998247,490.5062498,593.4490526,68.22347159,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,9.400437061,3348.918636,0.197035567,0.038867646,-0.194338232,0.149395917,3.84,4.03
PF23-WS-July2012,July,2012,prairieFert,2,WS,mge94513,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,somewhat poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Hapludoll + Endoaquoll,USDA NRCS,,,,,7.19,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Nicollet loam + Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"34.0, 39.9, 26.1",pipette,no,0.08326295,dry combustion,,,0.137542277,gravimetric,4.068501949,env_package: soil,63.12994266,7.257478684,19.94701284,2.293127705,3.89499573,0.44777244,1.14960958,8,0.911852759,2359.461632,515.931541,61.26004716,26.17245502,108.5327327,603.3640432,593.4490526,68.22347159,CFE_K2SO4,K2SO4_extraction,intersect_count,3.7349,0-15,3.4057,9.400437061,3348.918636,.,0.038867646,-0.194338232,0.149395917,3.84,4.03
PF32-LM-July2012,July,2012,prairieFert,3,LM,mge94517,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.69,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"49.8, 28.3, 21.9",pipette,no,0.101753525,dry combustion,,,0.141573034,gravimetric,4.921542645,env_package: soil,45.91926576,5.427176611,15.59600387,1.843284426,4.663153903,0.551135986,1.181895338,8,0.938864629,2987.183772,577.9057772,65.12881268,42.57551891,93.54945,685.6101088,387.8995991,45.84567277,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8244,0-15,2.6517,8.447425992,3396.03585,0.596414483,0.012892018,-0.206272289,0.028341338,4.97,.
PF32-Micro-July2012,July,2012,prairieFert,3,micro,mge94521,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.69,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"49.8, 28.3, 21.9",pipette,no,0.096176855,dry combustion,,,0.100766703,gravimetric,4.032095432,env_package: soil,45.91926576,5.427176611,15.59600387,1.843284426,4.663153903,0.551135986,1.181895338,8,0.938864629,1609.960259,652.7710328,72.9288134,21.95521421,50.82974114,747.6550604,387.8995991,45.84567277,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8244,0-15,2.6517,8.447425992,3396.03585,0.021500942,0.012892018,-0.206272289,0.028341338,4.97,.
PF32-MM-July2012,July,2012,prairieFert,3,MM,mge94525,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.69,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"49.8, 28.3, 21.9",pipette,no,0.101416074,dry combustion,,,0.144469526,gravimetric,5.022984028,env_package: soil,45.91926576,5.427176611,15.59600387,1.843284426,4.663153903,0.551135986,1.181895338,8,0.938864629,1197.460319,306.4085712,40.78773751,36.15297497,94.43092295,383.3492837,387.8995991,45.84567277,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8244,0-15,2.6517,8.447425992,3396.03585,0.197111954,0.012892018,-0.206272289,0.028341338,4.97,.
PF32-SM-July2012,July,2012,prairieFert,3,SM,mge94528,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.69,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"49.8, 28.3, 21.9",pipette,no,0.088619053,dry combustion,,,0.12979684,gravimetric,4.549097061,env_package: soil,45.91926576,5.427176611,15.59600387,1.843284426,4.663153903,0.551135986,1.181895338,8,0.938864629,2382.336963,623.3257071,63.28630903,30.6191426,80.70998621,717.2311588,387.8995991,45.84567277,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8244,0-15,2.6517,8.447425992,3396.03585,0.184972622,0.012892018,-0.206272289,0.028341338,4.97,.
PF32-WS-July2012,July,2012,prairieFert,3,WS,mge94532,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.69,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"49.8, 28.3, 21.9",pipette,no,0.108408637,dry combustion,,,0.14709236,gravimetric,5.353866577,env_package: soil,45.91926576,5.427176611,15.59600387,1.843284426,4.663153903,0.551135986,1.181895338,8,0.938864629,3547.750374,752.8094886,75.21383161,28.89596038,97.63561879,856.9192806,387.8995991,45.84567277,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8244,0-15,2.6517,8.447425992,3396.03585,.,0.012892018,-0.206272289,0.028341338,4.97,.
PF41-LM-July2012,July,2012,prairieFert,4,LM,mge94535,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.03,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,8-2 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"33.6, 38.4, 28.0",pipette,no,0.110168301,dry combustion,,,0.153583618,gravimetric,5.267864704,env_package: soil,86.65835063,9.45136994,30.50732889,3.327273704,5.610335035,0.611889697,1.090647338,6,0.876740315,1454.003352,259.1762095,32.92250586,10.23361683,58.67204241,302.3323322,784.9918186,85.6149237,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8214,0-15,2.4737,9.058467105,3384.879142,0.594497837,0.14518456,-0.753089377,0.054535545,7.60,1.7
PF41-Micro-July2012,July,2012,prairieFert,4,micro,mge94539,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.03,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,2-1 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"33.6, 38.4, 28.0",pipette,no,0.097152725,dry combustion,,,0.099891422,gravimetric,4.082702637,env_package: soil,86.65835063,9.45136994,30.50732889,3.327273704,5.610335035,0.611889697,1.090647338,6,0.876740315,938.109261,313.0857923,39.05345205,18.85466475,30.56387884,370.9939091,784.9918186,85.6149237,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8214,0-15,2.4737,9.058467105,3384.879142,0.020180968,0.14518456,-0.753089377,0.054535545,7.60,1.7
PF41-MM-July2012,July,2012,prairieFert,4,MM,mge94543,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.03,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,1-0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"33.6, 38.4, 28.0",pipette,no,0.105458997,dry combustion,,,0.151376147,gravimetric,5.272572517,env_package: soil,86.65835063,9.45136994,30.50732889,3.327273704,5.610335035,0.611889697,1.090647338,6,0.876740315,1952.35614,506.0785711,76.9823024,33.69327112,63.23593104,616.7541447,784.9918186,85.6149237,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8214,0-15,2.4737,9.058467105,3384.879142,0.19319039,0.14518456,-0.753089377,0.054535545,7.60,1.7
PF41-SM-July2012,July,2012,prairieFert,4,SM,mge94546,75 lb/acre liquid urea amonia nitrate (28% solution) 2012-3-28,no,fertilized harvested grassland,2.C.1.Nb.M054.G333,USNVC,poorly drained,2012 drought year,Phaeozem,no,Ap,USDA Soil Survey,http://websoilsurvey.nrcs.usda.gov/app/WebSoilSurvey.aspx,Endoaquoll,USDA NRCS,,,,,7.03,"pH meter, 1:2 soil:H2O",no,"row crop, ?-2007",,,,,<0.25 mm,,0-3%,Webster silty clay loam,USDA NRCS,(-80C) for 3 months,"33.6, 38.4, 28.0",pipette,no,0.100123644,dry combustion,,,0.138321995,gravimetric,4.78107214,env_package: soil,86.65835063,9.45136994,30.50732889,3.327273704,5.610335035,0.611889697,1.090647338,6,0.876740315,874.189974,287.0508013,37.44813661,12.00570216,33.17311356,336.5046401,784.9918186,85.6149237,CFE_K2SO4,K2SO4_extraction,intersect_count,2.8214,0-15,2.4737,9.058467105,3384.879142,0.192130805,0.14518456,-0.753089377,0.054535545,7.60,1.7
